path,pitch,yaw,roll
HeadPose\AFLW2000\image03813.jpg,-2.802147859,28.74804082,9.137386944
HeadPose\AFLW2000\image03814.jpg,0.651580303,-12.46511914,11.28889739
HeadPose\AFLW2000\image03816.jpg,-4.603248253,-23.88685688,26.43534218
HeadPose\AFLW2000\image03817.jpg,-7.215714929,8.88407145,27.48104927
HeadPose\AFLW2000\image03818.jpg,0.210401389,16.73677921,41.5031937
HeadPose\AFLW2000\image03821.jpg,-15.27459451,-16.92173903,1.97477823
HeadPose\AFLW2000\image03822.jpg,-13.68254401,6.85241674,19.66683474
HeadPose\AFLW2000\image03823.jpg,-12.06170682,-10.18061723,-28.41307981
HeadPose\AFLW2000\image03824.jpg,-7.503136973,-18.69628194,-36.47680968
HeadPose\AFLW2000\image03826.jpg,-5.507242146,14.19697678,6.512803086
HeadPose\AFLW2000\image03827.jpg,-5.176269535,-2.797694149,12.82806856
HeadPose\AFLW2000\image03828.jpg,-12.24237813,-1.860329019,-30.19835636
HeadPose\AFLW2000\image03829.jpg,-10.6068586,7.233364991,-4.660109151
HeadPose\AFLW2000\image03831.jpg,-13.9214811,-10.70538237,-34.78895382
HeadPose\AFLW2000\image03832.jpg,-7.100200635,2.654304786,-39.59405337
HeadPose\AFLW2000\image03833.jpg,0.041828605,5.869408231,15.02910215
HeadPose\AFLW2000\image03834.jpg,-11.00218654,38.05067992,26.7523842
HeadPose\AFLW2000\image03835.jpg,-11.31381648,5.168908298,23.46619406
HeadPose\AFLW2000\image03836.jpg,-6.114623121,24.97393271,-41.0043884
HeadPose\AFLW2000\image03842.jpg,-8.96806997,10.68695794,19.26630904
HeadPose\AFLW2000\image03850.jpg,12.53608481,85.06826441,16.18804181
HeadPose\AFLW2000\image03851.jpg,-31.71262296,75.11549717,-35.8606788
HeadPose\AFLW2000\image03852.jpg,-17.26000415,1.404868847,-8.134962768
HeadPose\AFLW2000\image03853.jpg,-19.17903288,20.53893891,-5.757218958
HeadPose\AFLW2000\image03854.jpg,10.18054551,48.83672341,-13.71120519
HeadPose\AFLW2000\image03856.jpg,24.28595337,65.082926,28.40792301
HeadPose\AFLW2000\image03860.jpg,-33.74462814,-57.85256287,30.47507806
HeadPose\AFLW2000\image03862.jpg,-27.12367669,76.04561867,-21.01690189
HeadPose\AFLW2000\image03866.jpg,-10.00757097,2.171247341,-13.94067308
HeadPose\AFLW2000\image03869.jpg,16.08953853,-24.51093297,18.2945729
HeadPose\AFLW2000\image03870.jpg,25.77181492,57.3712531,23.17374756
HeadPose\AFLW2000\image03871.jpg,3.721159631,22.44225479,-3.724082952
HeadPose\AFLW2000\image03873.jpg,-3.533980858,-44.92627961,-3.295351764
HeadPose\AFLW2000\image03874.jpg,-25.238594,54.16663763,-20.62200255
HeadPose\AFLW2000\image03876.jpg,-16.24963646,25.13012377,0.397586059
HeadPose\AFLW2000\image03883.jpg,-16.5140365,-5.216331155,-0.173043563
HeadPose\AFLW2000\image03885.jpg,-4.807184468,-79.49300639,7.721253088
HeadPose\AFLW2000\image03886.jpg,1.186930744,33.62173596,15.28892425
HeadPose\AFLW2000\image03888.jpg,0.373258926,35.68954158,-25.17725549
HeadPose\AFLW2000\image03890.jpg,16.16811644,34.65667696,27.16024382
HeadPose\AFLW2000\image03891.jpg,-20.1450641,-24.47450586,-4.098901535
HeadPose\AFLW2000\image03892.jpg,-22.94264128,-16.40964559,8.586076273
HeadPose\AFLW2000\image03893.jpg,-21.79161439,-13.82670967,9.999782851
HeadPose\AFLW2000\image03894.jpg,-5.490331878,-24.19369629,-26.63374723
HeadPose\AFLW2000\image03896.jpg,-14.16094668,16.41578935,-10.20407039
HeadPose\AFLW2000\image03897.jpg,-10.18252798,-0.929612652,-39.61880939
HeadPose\AFLW2000\image03902.jpg,-15.13429047,-64.0888466,20.12826183
HeadPose\AFLW2000\image03906.jpg,-0.372914882,64.4493918,-1.387588468
HeadPose\AFLW2000\image03907.jpg,23.19899023,2.148244118,3.167539501
HeadPose\AFLW2000\image03908.jpg,-28.0690261,-43.01739883,19.28610122
HeadPose\AFLW2000\image03917.jpg,-9.249077613,-17.86190091,2.406573398
HeadPose\AFLW2000\image03920.jpg,-7.407010598,9.757529701,-10.12886489
HeadPose\AFLW2000\image03926.jpg,-13.40650533,-10.45710244,10.97309335
HeadPose\AFLW2000\image03928.jpg,-31.14315252,-33.57686162,12.98188698
HeadPose\AFLW2000\image03930.jpg,26.5518635,-15.93333381,16.38965192
HeadPose\AFLW2000\image03932.jpg,3.630775737,-0.905117779,-2.654663585
HeadPose\AFLW2000\image03933.jpg,-29.45576453,53.28847338,-31.29899012
HeadPose\AFLW2000\image03934.jpg,-6.138110007,35.39227126,8.790386867
HeadPose\AFLW2000\image03936.jpg,-0.678886759,22.51164268,0.51015446
HeadPose\AFLW2000\image03937.jpg,3.695399145,57.18202613,3.579842803
HeadPose\AFLW2000\image03939.jpg,0.499116127,60.33319879,-9.058289939
HeadPose\AFLW2000\image03941.jpg,-21.68959185,58.81900049,-26.69921459
HeadPose\AFLW2000\image03943.jpg,11.85784702,-72.61923378,-11.87893608
HeadPose\AFLW2000\image03946.jpg,-4.831326199,-6.820328511,-1.511435059
HeadPose\AFLW2000\image03949.jpg,-20.88517657,5.792962619,-1.41952686
HeadPose\AFLW2000\image03951.jpg,-21.2563188,6.737114609,-2.047629668
HeadPose\AFLW2000\image03956.jpg,-22.67216067,7.653610309,-1.349952418
HeadPose\AFLW2000\image03957.jpg,-8.838451762,-81.65440609,9.354311191
HeadPose\AFLW2000\image03958.jpg,-3.778631404,14.77888841,3.776028248
HeadPose\AFLW2000\image03959.jpg,-22.68949569,18.78903249,-24.83329741
HeadPose\AFLW2000\image03962.jpg,-15.33553858,0.330837848,-0.315837499
HeadPose\AFLW2000\image03963.jpg,-23.39985756,13.27940832,-21.55725181
HeadPose\AFLW2000\image03964.jpg,-4.6714891,10.61764347,-29.51166963
HeadPose\AFLW2000\image03965.jpg,-12.48189921,20.8301389,-8.082128694
HeadPose\AFLW2000\image03966.jpg,-7.918535418,-15.53478032,-7.438130648
HeadPose\AFLW2000\image03967.jpg,-13.62357472,-15.60084533,12.87429187
HeadPose\AFLW2000\image03968.jpg,38.76573926,-72.49797061,-44.87050428
HeadPose\AFLW2000\image03971.jpg,18.73776168,-14.50105681,16.78452053
HeadPose\AFLW2000\image03974.jpg,3.718369498,23.04962424,7.09255125
HeadPose\AFLW2000\image03976.jpg,29.06577781,69.89703457,38.87337279
HeadPose\AFLW2000\image03977.jpg,4.435491123,3.472583433,-0.571782616
HeadPose\AFLW2000\image03980.jpg,-5.494762109,-4.480429072,0.106505194
HeadPose\AFLW2000\image03984.jpg,-9.943882021,-4.02491906,0.151435779
HeadPose\AFLW2000\image03985.jpg,-13.06271715,-23.98564703,33.94303148
HeadPose\AFLW2000\image03992.jpg,-11.15681946,18.74821187,-15.0549527
HeadPose\AFLW2000\image03998.jpg,18.52603947,0.608856936,20.80777516
HeadPose\AFLW2000\image04004.jpg,-21.78983,-41.38713171,0.364698084
HeadPose\AFLW2000\image04007.jpg,-3.80477566,15.19632908,1.028794576
HeadPose\AFLW2000\image04012.jpg,-2.391642391,-33.98654661,0.604239515
HeadPose\AFLW2000\image04016.jpg,25.55203138,6.033311426,0.95030567
HeadPose\AFLW2000\image04018.jpg,-19.03778457,-23.41307739,30.56764078
HeadPose\AFLW2000\image04019.jpg,36.71568188,39.65884113,-4.037461422
HeadPose\AFLW2000\image04024.jpg,-21.71778004,-17.29723038,63.38365689
HeadPose\AFLW2000\image04027.jpg,-9.023889691,-13.80637193,14.65428015
HeadPose\AFLW2000\image04028.jpg,-11.95311535,-0.518975756,3.756533607
HeadPose\AFLW2000\image04031.jpg,-39.68845683,52.50133847,-29.09453632
HeadPose\AFLW2000\image04036.jpg,2.472403829,54.49803841,2.956216863
HeadPose\AFLW2000\image04040.jpg,23.89233127,44.13638872,6.315977951
HeadPose\AFLW2000\image04043.jpg,-7.756124619,26.05158971,8.233240653
HeadPose\AFLW2000\image04059.jpg,4.802034505,-25.10151723,-1.096517182
HeadPose\AFLW2000\image04062.jpg,1.171654492,-2.575742243,-0.187842075
HeadPose\AFLW2000\image04075.jpg,-4.44286047,-6.654964509,-1.640353172
HeadPose\AFLW2000\image04078.jpg,-7.132016083,39.45933131,-22.86745114
HeadPose\AFLW2000\image04084.jpg,-8.90940889,0.241573786,6.177668328
HeadPose\AFLW2000\image04085.jpg,-10.7950602,0.982181203,-0.575996309
HeadPose\AFLW2000\image04087.jpg,-19.41536767,13.81433251,-14.69822217
HeadPose\AFLW2000\image04088.jpg,-20.21598708,43.45906959,-15.55861256
HeadPose\AFLW2000\image04091.jpg,12.52685039,11.50073656,-0.892352209
HeadPose\AFLW2000\image04092.jpg,-7.071791317,6.329934589,-0.014615658
HeadPose\AFLW2000\image04096.jpg,-5.387101253,-40.73985859,-9.182996386
HeadPose\AFLW2000\image04098.jpg,23.74802133,83.94127637,20.49034553
HeadPose\AFLW2000\image04102.jpg,-19.42974522,6.976048714,-14.56665394
HeadPose\AFLW2000\image04104.jpg,-12.40617888,3.043178405,-8.401355514
HeadPose\AFLW2000\image04105.jpg,8.812570468,-75.19933774,16.88879532
HeadPose\AFLW2000\image04111.jpg,-17.80763676,64.14311929,-19.28031946
HeadPose\AFLW2000\image04112.jpg,-21.59087171,-72.15922737,27.56639077
HeadPose\AFLW2000\image04120.jpg,10.65055132,34.4747617,38.60507272
HeadPose\AFLW2000\image04124.jpg,4.315472746,-9.202989204,2.954896289
HeadPose\AFLW2000\image04126.jpg,3.977343378,-44.92232834,-5.6062372
HeadPose\AFLW2000\image04128.jpg,7.191746941,-27.56329841,27.04653654
HeadPose\AFLW2000\image04129.jpg,-25.60356687,-60.91511041,-13.59634788
HeadPose\AFLW2000\image04130.jpg,-17.48662128,-6.061446683,7.711642158
HeadPose\AFLW2000\image04144.jpg,1.570661657,23.9677229,4.411799758
HeadPose\AFLW2000\image04145.jpg,-11.780963,10.37648742,5.138822169
HeadPose\AFLW2000\image04147.jpg,2.996666738,-31.56766585,-2.059383784
HeadPose\AFLW2000\image04151.jpg,9.066612524,22.33223923,-4.528937075
HeadPose\AFLW2000\image04153.jpg,12.65629955,-64.91981425,-10.21507127
HeadPose\AFLW2000\image04163.jpg,-5.3595948,15.46691727,-0.174951
HeadPose\AFLW2000\image04168.jpg,-7.166916642,-40.40097192,-12.52322954
HeadPose\AFLW2000\image04171.jpg,-15.5051817,-59.07197704,28.3772401
HeadPose\AFLW2000\image04172.jpg,-15.60400429,-52.01155927,37.21172096
HeadPose\AFLW2000\image04179.jpg,-26.90857355,-12.71851916,-4.559772818
HeadPose\AFLW2000\image04180.jpg,-29.45693591,43.10603419,-19.56575307
HeadPose\AFLW2000\image04182.jpg,-10.09283906,-13.35247085,15.06170605
HeadPose\AFLW2000\image04184.jpg,-8.863034467,-7.039200216,-4.610740544
HeadPose\AFLW2000\image04185.jpg,-27.53930224,70.93075638,-28.14324123
HeadPose\AFLW2000\image04186.jpg,-12.2181839,-1.166036448,3.904765788
HeadPose\AFLW2000\image04188.jpg,14.38282623,-50.44033913,6.350701779
HeadPose\AFLW2000\image04190.jpg,-19.2384282,-1.833670578,5.712222526
HeadPose\AFLW2000\image04191.jpg,-2.484929328,58.98951616,-20.42914874
HeadPose\AFLW2000\image04196.jpg,-8.988683481,23.19913537,1.131918052
HeadPose\AFLW2000\image04201.jpg,8.618375383,52.73613647,2.145357082
HeadPose\AFLW2000\image04206.jpg,7.206524056,7.849196191,4.488273544
HeadPose\AFLW2000\image04207.jpg,-1.905559386,31.91161369,-0.385167387
HeadPose\AFLW2000\image04210.jpg,-4.723982946,-22.6296103,-22.44350472
HeadPose\AFLW2000\image04213.jpg,-22.33953728,21.2268158,3.590467376
HeadPose\AFLW2000\image04216.jpg,-61.82037686,-68.29488393,39.47968186
HeadPose\AFLW2000\image04217.jpg,11.93901699,0.411695789,-0.094508434
HeadPose\AFLW2000\image04221.jpg,-19.34241442,-64.38178659,18.71631488
HeadPose\AFLW2000\image04224.jpg,-18.73612072,5.673492365,-5.928680612
HeadPose\AFLW2000\image04225.jpg,21.31676085,2.568019433,-2.137753588
HeadPose\AFLW2000\image04226.jpg,-7.261746135,11.16390834,-8.573303819
HeadPose\AFLW2000\image04229.jpg,-5.521828015,54.36230206,-12.31329684
HeadPose\AFLW2000\image04230.jpg,-13.9529956,12.03618497,5.161871069
HeadPose\AFLW2000\image04232.jpg,-0.824856866,-10.10661213,0.109931328
HeadPose\AFLW2000\image04234.jpg,48.48876284,68.73768509,48.8542531
HeadPose\AFLW2000\image04236.jpg,18.84017695,54.18806393,9.278680506
HeadPose\AFLW2000\image04238.jpg,6.756481184,7.180575313,-16.94848946
HeadPose\AFLW2000\image04240.jpg,-11.39155513,59.72444452,-6.397450155
HeadPose\AFLW2000\image04241.jpg,-0.258585252,-32.15123722,-4.053160185
HeadPose\AFLW2000\image04242.jpg,-8.176457875,9.187040712,-13.8432319
HeadPose\AFLW2000\image04243.jpg,-55.4046743,51.18787943,-58.30080087
HeadPose\AFLW2000\image04244.jpg,5.966884849,17.94151188,-1.80756965
HeadPose\AFLW2000\image04248.jpg,8.982461178,-4.597594564,-0.334309532
HeadPose\AFLW2000\image04250.jpg,-1.388922063,7.39498605,-7.363722567
HeadPose\AFLW2000\image04251.jpg,21.68339516,-3.728298459,-3.117471653
HeadPose\AFLW2000\image04252.jpg,7.976451153,-3.691083746,-1.000571594
HeadPose\AFLW2000\image04257.jpg,15.15521988,-57.48249639,-25.49431799
HeadPose\AFLW2000\image04259.jpg,-1.804366078,3.131065864,-1.725777067
HeadPose\AFLW2000\image04262.jpg,6.982638139,19.67934253,3.597395322
HeadPose\AFLW2000\image04267.jpg,19.3772757,3.963377775,0.602232774
HeadPose\AFLW2000\image04269.jpg,23.38658992,-67.62029346,-26.60005902
HeadPose\AFLW2000\image04271.jpg,29.20372714,74.79820756,27.37473054
HeadPose\AFLW2000\image04272.jpg,-8.09953287,6.060519485,-5.690191324
HeadPose\AFLW2000\image04273.jpg,-0.399901333,5.830603365,1.808796523
HeadPose\AFLW2000\image04274.jpg,-17.97314932,3.491275954,15.97759856
HeadPose\AFLW2000\image04275.jpg,20.85525351,-68.1954432,-14.90290416
HeadPose\AFLW2000\image04276.jpg,-7.876780764,21.12106739,13.53711818
HeadPose\AFLW2000\image04277.jpg,-15.84314629,11.22615698,-13.63608933
HeadPose\AFLW2000\image04278.jpg,-13.94588281,5.144132214,-1.770553333
HeadPose\AFLW2000\image04279.jpg,-6.115446586,15.92850316,-22.94120694
HeadPose\AFLW2000\image04283.jpg,0.061684259,3.375355477,-0.124347609
HeadPose\AFLW2000\image04285.jpg,-2.251877511,27.31990461,-8.480100765
HeadPose\AFLW2000\image04286.jpg,29.41014228,37.83375994,4.232319035
HeadPose\AFLW2000\image04289.jpg,12.28155012,-16.32462681,-25.38335986
HeadPose\AFLW2000\image04292.jpg,16.06139986,-13.91552774,7.588678262
HeadPose\AFLW2000\image04294.jpg,-6.325679808,-37.27364004,-7.311761049
HeadPose\AFLW2000\image04295.jpg,-3.523503348,40.51911712,-16.6299875
HeadPose\AFLW2000\image04296.jpg,-62.06976755,-58.93380914,66.61997811
HeadPose\AFLW2000\image04298.jpg,-13.74602379,4.758620116,-4.809026485
HeadPose\AFLW2000\image04299.jpg,-5.438824568,76.65941362,-19.10865802
HeadPose\AFLW2000\image04301.jpg,-13.28424238,-10.5826951,0.160516142
HeadPose\AFLW2000\image04304.jpg,-9.613511747,9.590686963,-33.33380934
HeadPose\AFLW2000\image04307.jpg,9.140189029,-76.46058681,14.20583127
HeadPose\AFLW2000\image04308.jpg,34.15597628,20.71531488,1.157780457
HeadPose\AFLW2000\image04310.jpg,-17.36530517,-57.34349521,-11.27350385
HeadPose\AFLW2000\image04311.jpg,-5.662117966,-9.227461772,2.535141464
HeadPose\AFLW2000\image04312.jpg,-15.50896392,22.4275955,-2.897367953
HeadPose\AFLW2000\image04313.jpg,-19.5297204,13.26605615,-9.096003682
HeadPose\AFLW2000\image04314.jpg,-20.85378672,-2.035793591,-2.251194278
HeadPose\AFLW2000\image04316.jpg,-2.096187191,-60.2065944,-5.870765731
HeadPose\AFLW2000\image04324.jpg,16.81892077,-72.8177464,-12.24465429
HeadPose\AFLW2000\image04325.jpg,-23.52406113,-4.513398822,8.109061837
HeadPose\AFLW2000\image04328.jpg,0.942615731,-13.89677375,-0.284345631
HeadPose\AFLW2000\image04329.jpg,-17.70063331,43.12720778,-13.80437153
HeadPose\AFLW2000\image04331.jpg,12.32558435,45.45140845,-1.589342758
HeadPose\AFLW2000\image04332.jpg,-15.76674209,24.13343695,-28.06025955
HeadPose\AFLW2000\image04333.jpg,-34.59821737,29.07669586,-18.18781875
HeadPose\AFLW2000\image04334.jpg,-11.6009064,68.65036112,-20.18168587
HeadPose\AFLW2000\image04337.jpg,-57.83522102,-68.14043969,54.94825716
HeadPose\AFLW2000\image04342.jpg,-27.62725117,-22.33235363,3.227740148
HeadPose\AFLW2000\image04344.jpg,-9.932274968,-3.453382918,0.044368455
HeadPose\AFLW2000\image04345.jpg,-17.55299194,-16.26179078,2.208994382
HeadPose\AFLW2000\image04348.jpg,-21.05886998,-24.62133615,7.035403911
HeadPose\AFLW2000\image04355.jpg,-0.859853155,-27.79197485,-17.97620583
HeadPose\AFLW2000\image04356.jpg,-8.940119128,32.49324869,-6.218640926
HeadPose\AFLW2000\image04358.jpg,-11.29309283,-4.035367115,6.022806169
HeadPose\AFLW2000\image04363.jpg,-13.3279462,-81.28843773,10.08174683
HeadPose\AFLW2000\image04375.jpg,-0.891076511,-10.32047475,-1.406394434
